city;state_id;state_name;county_name;lat;lon;latlon
Alba;MO;Missouri;Jasper;37.2372;-94.4176;37.24,-94.42
Kosse;TX;Texas;Limestone;31.307;-96.6292;31.31,-96.63
Hardin;MO;Missouri;Ray;39.2676;-93.8313;39.27,-93.83
Sabattus;ME;Maine;Androscoggin;44.121;-70.107;44.12,-70.11
Weston;CT;Connecticut;Fairfield;41.2033;-73.3788;41.2,-73.38
Ennis;MT;Montana;Madison;45.3462;-111.7319;45.35,-111.73
Reynolds;IL;Illinois;Rock Island;41.3319;-90.6723;41.33,-90.67
Brent;OK;Oklahoma;Sequoyah;35.364;-94.788;35.36,-94.79
Lake Benton;MN;Minnesota;Lincoln;44.2642;-96.2891;44.26,-96.29
Brevig Mission;AK;Alaska;Nome;65.3413;-166.4953;65.34,-166.5
Cascade;WI;Wisconsin;Sheboygan;43.6599;-88.007;43.66,-88.01
Maplesville;AL;Alabama;Chilton;32.7867;-86.8783;32.79,-86.88
Motley;VA;Virginia;Pittsylvania;37.0657;-79.3474;37.07,-79.35
New Lothrop;MI;Michigan;Shiawassee;43.1168;-83.9693;43.12,-83.97
Bancroft;IA;Iowa;Kossuth;43.2929;-94.2175;43.29,-94.22
Kirkwood;IL;Illinois;Warren;40.8678;-90.7483;40.87,-90.75
Caneyville;KY;Kentucky;Grayson;37.4241;-86.4906;37.42,-86.49
Epps;LA;Louisiana;West Carroll;32.6038;-91.4814;32.6,-91.48
Lometa;TX;Texas;Lampasas;31.2168;-98.3924;31.22,-98.39
Paxton;FL;Florida;Walton;30.9746;-86.3099;30.97,-86.31
Center Point;LA;Louisiana;Avoyelles;31.2524;-92.2099;31.25,-92.21
Bendersville;PA;Pennsylvania;Adams;39.9815;-77.2494;39.98,-77.25
Bobtown;PA;Pennsylvania;Greene;39.7603;-79.9848;39.76,-79.98
Piltzville;MT;Montana;Missoula;46.8582;-113.8591;46.86,-113.86
Butler;KY;Kentucky;Pendleton;38.7877;-84.372;38.79,-84.37
Cerrillos Hoyos;PR;Puerto Rico;Ponce;18.0656;-66.5687;18.07,-66.57
Cinco Bayou;FL;Florida;Okaloosa;30.4222;-86.6096;30.42,-86.61
Sharpsburg;MD;Maryland;Washington;39.4577;-77.7496;39.46,-77.75
Margaretville;NY;New York;Delaware;42.1458;-74.6503;42.15,-74.65
Presque Isle Harbor;MI;Michigan;Presque Isle;45.3226;-83.4858;45.32,-83.49
Iron River;WI;Wisconsin;Bayfield;46.5671;-91.4069;46.57,-91.41
Tamaroa;IL;Illinois;Perry;38.1364;-89.2293;38.14,-89.23
Glorieta;NM;New Mexico;Santa Fe;35.584;-105.7629;35.58,-105.76
Ravensdale;WA;Washington;King;47.3589;-121.9781;47.36,-121.98
Wabasso;MN;Minnesota;Redwood;44.4025;-95.2554;44.4,-95.26
Carlisle;OK;Oklahoma;Sequoyah;35.5042;-95.0323;35.5,-95.03
Smithville;MS;Mississippi;Monroe;34.068;-88.3983;34.07,-88.4
Linnell Camp;CA;California;Tulare;36.3089;-119.2225;36.31,-119.22
Bainbridge;IN;Indiana;Putnam;39.7615;-86.8112;39.76,-86.81
Lincoln Park;GA;Georgia;Upson;32.8674;-84.3348;32.87,-84.33
Findlay;IL;Illinois;Shelby;39.5223;-88.7546;39.52,-88.75
Foxworth;MS;Mississippi;Marion;31.2385;-89.8828;31.24,-89.88
Mariaville Lake;NY;New York;Schenectady;42.8252;-74.1287;42.83,-74.13
La Paloma-Lost Creek;TX;Texas;Nueces;27.7195;-97.7392;27.72,-97.74
Udall;KS;Kansas;Cowley;37.3889;-97.1177;37.39,-97.12
LaMoure;ND;North Dakota;LaMoure;46.3574;-98.2966;46.36,-98.3
Oakley;ID;Idaho;Cassia;42.2417;-113.8824;42.24,-113.88
Meriden;KS;Kansas;Jefferson;39.1897;-95.568;39.19,-95.57
Hewlett Neck;NY;New York;Nassau;40.6246;-73.6981;40.62,-73.7
South Hills;MT;Montana;Jefferson;46.5564;-111.9975;46.56,-112
Courtland;CA;California;Sacramento;38.3329;-121.557;38.33,-121.56
Sunray;OK;Oklahoma;Stephens;34.4112;-97.9602;34.41,-97.96
Murray;IA;Iowa;Clarke;41.0413;-93.9488;41.04,-93.95
Grindstone;PA;Pennsylvania;Fayette;40.0219;-79.8231;40.02,-79.82
Dauberville;PA;Pennsylvania;Berks;40.4606;-75.9983;40.46,-76
La Puerta;TX;Texas;Starr;26.3468;-98.7505;26.35,-98.75
Marshall;NC;North Carolina;Madison;35.7973;-82.6818;35.8,-82.68
Pennsbury Village;PA;Pennsylvania;Allegheny;40.4283;-80.1011;40.43,-80.1
Crab Orchard;KY;Kentucky;Lincoln;37.4627;-84.5067;37.46,-84.51
Taylorsville;IN;Indiana;Bartholomew;39.2964;-85.9502;39.3,-85.95
Malta;OH;Ohio;Morgan;39.6515;-81.864;39.65,-81.86
Jerome;PA;Pennsylvania;Somerset;40.2136;-78.9809;40.21,-78.98
Oak Ridge;TX;Texas;Kaufman;32.6478;-96.2596;32.65,-96.26
Hickory;PA;Pennsylvania;Washington;40.2957;-80.3052;40.3,-80.31
Lakeport;MI;Michigan;St. Clair;43.1072;-82.4937;43.11,-82.49
Laura;OH;Ohio;Miami;39.9952;-84.4083;40,-84.41
Thompsontown;PA;Pennsylvania;Juniata;40.5658;-77.2361;40.57,-77.24
Pine Haven;WY;Wyoming;Crook;44.3534;-104.8104;44.35,-104.81
Jefferson;SD;South Dakota;Union;42.6043;-96.5661;42.6,-96.57
State Line;MS;Mississippi;Wayne;31.436;-88.4738;31.44,-88.47
Derby Center;VT;Vermont;Orleans;44.9549;-72.1361;44.95,-72.14
Manns Harbor;NC;North Carolina;Dare;35.894;-75.7737;35.89,-75.77
Grand River;OH;Ohio;Lake;41.7418;-81.2846;41.74,-81.28
Sedley;VA;Virginia;Southampton;36.7753;-76.9862;36.78,-76.99
Pinckard;AL;Alabama;Dale;31.3173;-85.543;31.32,-85.54
Attica;KS;Kansas;Harper;37.2426;-98.2276;37.24,-98.23
Ririe;ID;Idaho;Jefferson;43.6323;-111.7716;43.63,-111.77
Damascus;VA;Virginia;Washington;36.6326;-81.7891;36.63,-81.79
Coolidge;GA;Georgia;Thomas;31.0113;-83.866;31.01,-83.87
Sullivan;WI;Wisconsin;Jefferson;43.0118;-88.5903;43.01,-88.59
Yemassee;SC;South Carolina;Beaufort;32.6733;-80.8515;32.67,-80.85
Goose Creek Lake;MO;Missouri;St. Francois;37.9828;-90.3408;37.98,-90.34
Laurel Heights;NJ;New Jersey;Cumberland;39.457;-75.2235;39.46,-75.22
Friendship;TN;Tennessee;Crockett;35.9084;-89.2414;35.91,-89.24
Gilbertown;AL;Alabama;Choctaw;31.8663;-88.3075;31.87,-88.31
Los Ebanos;TX;Texas;Starr;26.4114;-98.9185;26.41,-98.92
Ventura;IA;Iowa;Cerro Gordo;43.1282;-93.462;43.13,-93.46
Lewis Run;PA;Pennsylvania;McKean;41.87;-78.6588;41.87,-78.66
Hoyt;KS;Kansas;Jackson;39.2493;-95.708;39.25,-95.71
Van Buren;OH;Ohio;Hancock;41.1387;-83.6494;41.14,-83.65
Fort White;FL;Florida;Columbia;29.9224;-82.7135;29.92,-82.71
Hillman;MI;Michigan;Montmorency;45.0648;-83.8974;45.06,-83.9
Cold Springs;CA;California;El Dorado;38.7465;-120.8738;38.75,-120.87
Milo;IA;Iowa;Warren;41.2892;-93.4403;41.29,-93.44
Lake View;SC;South Carolina;Dillon;34.3405;-79.1664;34.34,-79.17
Lake Petersburg;IL;Illinois;Menard;39.9831;-89.8652;39.98,-89.87
Brenda;AZ;Arizona;La Paz;33.6721;-113.9379;33.67,-113.94
Camp Douglas;WI;Wisconsin;Juneau;43.9197;-90.2697;43.92,-90.27
Midland;MD;Maryland;Allegany;39.5896;-78.9486;39.59,-78.95
Unionville;MI;Michigan;Tuscola;43.6538;-83.4671;43.65,-83.47
Jackson;NC;North Carolina;Northampton;36.3901;-77.4193;36.39,-77.42
Elliott;SC;South Carolina;Lee;34.1087;-80.1703;34.11,-80.17
Shoshoni;WY;Wyoming;Fremont;43.2381;-108.1068;43.24,-108.11
Cedarville;IL;Illinois;Stephenson;42.3757;-89.6362;42.38,-89.64
Hershey;NE;Nebraska;Lincoln;41.1602;-100.9985;41.16,-101
McIntyre;GA;Georgia;Wilkinson;32.8466;-83.2011;32.85,-83.2
The Cliffs Valley;SC;South Carolina;Greenville;35.1458;-82.4481;35.15,-82.45
Cañada de los Alamos;NM;New Mexico;Santa Fe;35.5927;-105.8597;35.59,-105.86
Minto;ND;North Dakota;Walsh;48.2924;-97.373;48.29,-97.37
Mocanaqua;PA;Pennsylvania;Luzerne;41.1407;-76.1367;41.14,-76.14
Washburn;IA;Iowa;Black Hawk;42.4111;-92.2685;42.41,-92.27
Hendricks;MN;Minnesota;Lincoln;44.5084;-96.427;44.51,-96.43
Cedar Vale;KS;Kansas;Chautauqua;37.1061;-96.5018;37.11,-96.5
Masthope;PA;Pennsylvania;Pike;41.5155;-75.0257;41.52,-75.03
Quentin;PA;Pennsylvania;Lebanon;40.283;-76.4363;40.28,-76.44
Como;IL;Illinois;Whiteside;41.7662;-89.7657;41.77,-89.77
Unionville;PA;Pennsylvania;Butler;40.9423;-79.9613;40.94,-79.96
Fleming;CO;Colorado;Logan;40.6821;-102.8396;40.68,-102.84
Isle;MN;Minnesota;Mille Lacs;46.1389;-93.4592;46.14,-93.46
Junction City;LA;Louisiana;Union;33.0073;-92.7224;33.01,-92.72
Amagansett;NY;New York;Suffolk;40.9841;-72.1329;40.98,-72.13
Pleasant Ridge;KY;Kentucky;Daviess;37.5939;-86.9935;37.59,-86.99
Goshen;OH;Ohio;Clermont;39.2325;-84.1532;39.23,-84.15
Chelyan;WV;West Virginia;Kanawha;38.1958;-81.4928;38.2,-81.49
Ivanhoe;VA;Virginia;Wythe;36.8428;-80.9683;36.84,-80.97
Napi Headquarters;NM;New Mexico;San Juan;36.6505;-108.2145;36.65,-108.21
Hoffman;MN;Minnesota;Grant;45.8345;-95.787;45.83,-95.79
Zephyr Cove;NV;Nevada;Douglas;39.0082;-119.9307;39.01,-119.93
Neapolis;OH;Ohio;Lucas;41.4905;-83.8747;41.49,-83.87
Las Croabas;PR;Puerto Rico;Fajardo;18.3695;-65.6293;18.37,-65.63
Penn;PA;Pennsylvania;Westmoreland;40.3293;-79.642;40.33,-79.64
Ridgeway;WI;Wisconsin;Iowa;42.9986;-89.993;43,-89.99
Ranier;MN;Minnesota;Koochiching;48.6065;-93.353;48.61,-93.35
Meridian Station;MS;Mississippi;Lauderdale;32.5484;-88.609;32.55,-88.61
Edgewood;IA;Iowa;Delaware;42.6442;-91.4024;42.64,-91.4
Rock Creek;OH;Ohio;Ashtabula;41.6604;-80.8543;41.66,-80.85
Woodson;AR;Arkansas;Pulaski;34.538;-92.2211;34.54,-92.22
Onyx;CA;California;Kern;35.6839;-118.2102;35.68,-118.21
Ariton;AL;Alabama;Dale;31.5978;-85.7131;31.6,-85.71
Plankinton;SD;South Dakota;Aurora;43.7155;-98.4837;43.72,-98.48
Quiogue;NY;New York;Suffolk;40.8202;-72.628;40.82,-72.63
Dodge City;AL;Alabama;Cullman;34.0445;-86.8853;34.04,-86.89
New London;NC;North Carolina;Stanly;35.4348;-80.2198;35.43,-80.22
Gainesville;MO;Missouri;Ozark;36.6063;-92.4245;36.61,-92.42
Mountain View;OK;Oklahoma;Kiowa;35.0995;-98.7497;35.1,-98.75
Blende;CO;Colorado;Pueblo;38.247;-104.5714;38.25,-104.57
Kenefick;TX;Texas;Liberty;30.1069;-94.8502;30.11,-94.85
Gibson;NC;North Carolina;Scotland;34.7595;-79.6069;34.76,-79.61
Martin;LA;Louisiana;Red River;32.0982;-93.2193;32.1,-93.22
Mackinaw City;MI;Michigan;Emmet;45.7751;-84.7479;45.78,-84.75
McCartys Village;NM;New Mexico;Cibola;35.0614;-107.6634;35.06,-107.66
Big Stone Gap East;VA;Virginia;Wise;36.8785;-82.7444;36.88,-82.74
Selawik;AK;Alaska;Northwest Arctic;66.5988;-159.9995;66.6,-160
Rainbow City;AZ;Arizona;Navajo;33.8731;-109.9763;33.87,-109.98
Norwalk;WI;Wisconsin;Monroe;43.8342;-90.6269;43.83,-90.63
Cashiers;NC;North Carolina;Jackson;35.1066;-83.0971;35.11,-83.1
Kiowa;OK;Oklahoma;Pittsburg;34.723;-95.9025;34.72,-95.9
Olustee;OK;Oklahoma;Jackson;34.5477;-99.4241;34.55,-99.42
Milnor;ND;North Dakota;Sargent;46.2604;-97.4575;46.26,-97.46
High Shoals;NC;North Carolina;Gaston;35.3957;-81.2048;35.4,-81.2
Jonesport;ME;Maine;Washington;44.5338;-67.6152;44.53,-67.62
Elsah;IL;Illinois;Jersey;38.9541;-90.3553;38.95,-90.36
Maybee;MI;Michigan;Monroe;42.0125;-83.5096;42.01,-83.51
Williamsburg;NM;New Mexico;Sierra;33.1158;-107.2951;33.12,-107.3
Rich Creek;VA;Virginia;Giles;37.3831;-80.8203;37.38,-80.82
Mount Vernon;OR;Oregon;Grant;44.4169;-119.1132;44.42,-119.11
Ochelata;OK;Oklahoma;Washington;36.6021;-95.9725;36.6,-95.97
Keystone;IA;Iowa;Benton;41.9995;-92.1982;42,-92.2
Latimer;IA;Iowa;Franklin;42.763;-93.3658;42.76,-93.37
Bay View;WA;Washington;Skagit;48.487;-122.4628;48.49,-122.46
Suttons Bay;MI;Michigan;Leelanau;44.98;-85.6506;44.98,-85.65
Kanopolis;KS;Kansas;Ellsworth;38.7081;-98.1581;38.71,-98.16
Howells;NE;Nebraska;Colfax;41.7241;-97.0043;41.72,-97
Davenport;OK;Oklahoma;Lincoln;35.7094;-96.7645;35.71,-96.76
The Lakes;MN;Minnesota;Murray;44.1359;-95.7083;44.14,-95.71
Circle City;AZ;Arizona;Maricopa;33.8149;-112.581;33.81,-112.58
Freeport;MI;Michigan;Barry;42.7642;-85.316;42.76,-85.32
Hemingford;NE;Nebraska;Box Butte;42.3214;-103.0754;42.32,-103.08
Garibaldi;OR;Oregon;Tillamook;45.5607;-123.9112;45.56,-123.91
Holton;IN;Indiana;Ripley;39.0752;-85.3847;39.08,-85.38
Wayland;KY;Kentucky;Floyd;37.4508;-82.7996;37.45,-82.8
West Logan;OH;Ohio;Hocking;39.538;-82.4286;39.54,-82.43
Elysian;MN;Minnesota;Le Sueur;44.2067;-93.6764;44.21,-93.68
Ashford;WA;Washington;Pierce;46.7551;-122.0143;46.76,-122.01
Paa-Ko;NM;New Mexico;Bernalillo;35.1998;-106.3337;35.2,-106.33
Hana;HI;Hawaii;Maui;20.772;-156.0107;20.77,-156.01
Round Top;NY;New York;Greene;42.2616;-74.0284;42.26,-74.03
Wickett;TX;Texas;Ward;31.5673;-103.006;31.57,-103.01
Fall River Mills;CA;California;Shasta;41.0069;-121.4401;41.01,-121.44
Emlenton;PA;Pennsylvania;Venango;41.1806;-79.7073;41.18,-79.71
Fultonville;NY;New York;Montgomery;42.9463;-74.3704;42.95,-74.37
Millington;IL;Illinois;LaSalle;41.5623;-88.6024;41.56,-88.6
Sankertown;PA;Pennsylvania;Cambria;40.4714;-78.5919;40.47,-78.59
Parkway Village;KY;Kentucky;Jefferson;38.2113;-85.7381;38.21,-85.74
Rhine;GA;Georgia;Dodge;31.9891;-83.2;31.99,-83.2
Eldorado;OH;Ohio;Preble;39.9044;-84.6752;39.9,-84.68
Clearbrook;MN;Minnesota;Clearwater;47.6962;-95.4293;47.7,-95.43
North Freedom;WI;Wisconsin;Sauk;43.459;-89.8603;43.46,-89.86
North Powder;OR;Oregon;Union;45.03;-117.9205;45.03,-117.92
Humboldt;SD;South Dakota;Minnehaha;43.6447;-97.0745;43.64,-97.07
Potwin;KS;Kansas;Butler;37.9385;-97.0184;37.94,-97.02
Pasadena Park;MO;Missouri;St. Louis;38.711;-90.2974;38.71,-90.3
Middleburg;VA;Virginia;Loudoun;38.9715;-77.7429;38.97,-77.74
Poplar;WI;Wisconsin;Douglas;46.5828;-91.7836;46.58,-91.78
Dixon;NM;New Mexico;Rio Arriba;36.1886;-105.8784;36.19,-105.88
West Farmington;OH;Ohio;Trumbull;41.391;-80.974;41.39,-80.97
Shindler;SD;South Dakota;Lincoln;43.4676;-96.6354;43.47,-96.64
Finley;TN;Tennessee;Dyer;36.0357;-89.4799;36.04,-89.48
Asharoken;NY;New York;Suffolk;40.9381;-73.3816;40.94,-73.38
Surfside Beach;TX;Texas;Brazoria;28.9559;-95.2836;28.96,-95.28
Buchanan Lake Village;TX;Texas;Llano;30.8565;-98.4378;30.86,-98.44
Malott;WA;Washington;Okanogan;48.2918;-119.6955;48.29,-119.7
Pittman Center;TN;Tennessee;Sevier;35.7595;-83.3886;35.76,-83.39
Lake Tanglewood;TX;Texas;Randall;35.057;-101.7817;35.06,-101.78
Fox Chase;KY;Kentucky;Bullitt;38.046;-85.6911;38.05,-85.69
Sandy Level;VA;Virginia;Henry;36.5645;-79.7276;36.56,-79.73
Santa Clara;TX;Texas;Guadalupe;29.5911;-98.1614;29.59,-98.16
Alex;OK;Oklahoma;Grady;34.9228;-97.7763;34.92,-97.78
Hatfield;IN;Indiana;Spencer;37.903;-87.2219;37.9,-87.22
Battle Lake;MN;Minnesota;Otter Tail;46.285;-95.7186;46.29,-95.72
Lake Park;MN;Minnesota;Becker;46.8839;-96.0989;46.88,-96.1
Turner;ME;Maine;Androscoggin;44.2581;-70.258;44.26,-70.26
Randall;MN;Minnesota;Morrison;46.0887;-94.5007;46.09,-94.5
Junction City;IL;Illinois;Marion;38.5774;-89.1258;38.58,-89.13
Bantam;CT;Connecticut;Litchfield;41.7247;-73.2422;41.72,-73.24
Augusta;IL;Illinois;Hancock;40.2307;-90.95;40.23,-90.95
Maple Rapids;MI;Michigan;Clinton;43.1077;-84.6898;43.11,-84.69
Midway;NM;New Mexico;Chaves;33.2958;-104.4518;33.3,-104.45
Pavo;GA;Georgia;Thomas;30.9597;-83.738;30.96,-83.74
Cedarville;MD;Maryland;Prince George's;38.6623;-76.819;38.66,-76.82
Melba;ID;Idaho;Canyon;43.3726;-116.5322;43.37,-116.53
Custer City;OK;Oklahoma;Custer;35.6638;-98.8869;35.66,-98.89
Palmyra;NE;Nebraska;Otoe;40.7057;-96.3922;40.71,-96.39
Stanton;TN;Tennessee;Haywood;35.4613;-89.4012;35.46,-89.4
Moulton;IA;Iowa;Appanoose;40.6856;-92.6763;40.69,-92.68
Mooringsport;LA;Louisiana;Caddo;32.6824;-93.9605;32.68,-93.96
Keithsburg;IL;Illinois;Mercer;41.1004;-90.9353;41.1,-90.94
Dalton City;IL;Illinois;Moultrie;39.7169;-88.807;39.72,-88.81
Gallaway;TN;Tennessee;Fayette;35.3272;-89.608;35.33,-89.61
Tigerton;WI;Wisconsin;Shawano;44.7409;-89.0459;44.74,-89.05
Ash Fork;AZ;Arizona;Yavapai;35.2171;-112.4913;35.22,-112.49
Montfort;WI;Wisconsin;Grant;42.9697;-90.4331;42.97,-90.43
Denmark;IA;Iowa;Lee;40.7385;-91.3381;40.74,-91.34
Jefferson;WV;West Virginia;Kanawha;38.3702;-81.771;38.37,-81.77
Lakota;ND;North Dakota;Nelson;48.0429;-98.3468;48.04,-98.35
Smiths Grove;KY;Kentucky;Warren;37.0503;-86.2083;37.05,-86.21
Saltillo;TN;Tennessee;Hardin;35.3821;-88.2396;35.38,-88.24
Yah-ta-hey;NM;New Mexico;McKinley;35.6291;-108.7927;35.63,-108.79
Viola;WI;Wisconsin;Vernon;43.507;-90.6735;43.51,-90.67
Roche Harbor;WA;Washington;San Juan;48.6079;-123.1347;48.61,-123.13
Tuxedo Park;NY;New York;Orange;41.2007;-74.206;41.2,-74.21
Fuller Acres;CA;California;Kern;35.3023;-118.9143;35.3,-118.91
South Vienna;OH;Ohio;Clark;39.9294;-83.6138;39.93,-83.61
Holdingford;MN;Minnesota;Stearns;45.7304;-94.4714;45.73,-94.47
Biwabik;MN;Minnesota;St. Louis;47.555;-92.3234;47.56,-92.32
Holiday Hills;IL;Illinois;McHenry;42.2978;-88.2292;42.3,-88.23
Grand Ridge;IL;Illinois;LaSalle;41.2361;-88.831;41.24,-88.83
Chaumont;NY;New York;Jefferson;44.0676;-76.1302;44.07,-76.13
Burke;TX;Texas;Angelina;31.2345;-94.7665;31.23,-94.77
Glidden;TX;Texas;Colorado;29.6976;-96.5907;29.7,-96.59
Alapaha;GA;Georgia;Berrien;31.3832;-83.2237;31.38,-83.22
Clarks Hill;IN;Indiana;Tippecanoe;40.2472;-86.7243;40.25,-86.72
Cash;SC;South Carolina;Chesterfield;34.6197;-79.8895;34.62,-79.89
Rossiter;PA;Pennsylvania;Indiana;40.899;-78.9355;40.9,-78.94
Dawson;IL;Illinois;Sangamon;39.853;-89.4619;39.85,-89.46
Seven Mile Ford;VA;Virginia;Smyth;36.8139;-81.6309;36.81,-81.63
Sheatown;PA;Pennsylvania;Luzerne;41.1938;-76.0188;41.19,-76.02
Perdido;AL;Alabama;Baldwin;31.0034;-87.6323;31,-87.63
Walkerville;MT;Montana;Silver Bow;46.0366;-112.5396;46.04,-112.54
Brighton;IA;Iowa;Washington;41.1747;-91.8212;41.17,-91.82
Oceanville;NJ;New Jersey;Atlantic;39.4774;-74.4569;39.48,-74.46
Woodland;NC;North Carolina;Northampton;36.3306;-77.2149;36.33,-77.21
Takilma;OR;Oregon;Josephine;42.0409;-123.6223;42.04,-123.62
Hindman;KY;Kentucky;Knott;37.335;-82.9819;37.34,-82.98
Golden City;MO;Missouri;Barton;37.3931;-94.0942;37.39,-94.09
Kiowa;CO;Colorado;Elbert;39.3436;-104.458;39.34,-104.46
Morningside;NM;New Mexico;Eddy;32.861;-104.3971;32.86,-104.4
Greenville;CA;California;Plumas;40.1336;-120.9454;40.13,-120.95
Martinsville;OH;Ohio;Clinton;39.3227;-83.8116;39.32,-83.81
Foxfield;CO;Colorado;Arapahoe;39.5881;-104.7857;39.59,-104.79
Titusville;NJ;New Jersey;Mercer;40.3087;-74.8767;40.31,-74.88
Mountain View;CO;Colorado;Jefferson;39.7748;-105.0567;39.77,-105.06
Secretary;MD;Maryland;Dorchester;38.6081;-75.947;38.61,-75.95
Blue Ridge Summit;PA;Pennsylvania;Franklin;39.7256;-77.4688;39.73,-77.47
Metamora;OH;Ohio;Fulton;41.7113;-83.9056;41.71,-83.91
Arabi;GA;Georgia;Crisp;31.8282;-83.7302;31.83,-83.73
Woodlawn;IL;Illinois;Jefferson;38.3283;-89.0345;38.33,-89.03
Salisbury;PA;Pennsylvania;Somerset;39.7535;-79.0844;39.75,-79.08
Ramblewood;PA;Pennsylvania;Centre;40.7238;-77.9432;40.72,-77.94
Pateros;WA;Washington;Okanogan;48.0536;-119.8995;48.05,-119.9
Avon;IL;Illinois;Fulton;40.662;-90.4352;40.66,-90.44
Dalzell;IL;Illinois;Bureau;41.3559;-89.1763;41.36,-89.18
Fort Jones;CA;California;Siskiyou;41.6086;-122.8409;41.61,-122.84
Allison Gap;VA;Virginia;Smyth;36.8998;-81.7869;36.9,-81.79
Happy;TX;Texas;Swisher;34.7416;-101.8572;34.74,-101.86
Bailey's Prairie;TX;Texas;Brazoria;29.1527;-95.4977;29.15,-95.5
Freedom Plains;NY;New York;Dutchess;41.6695;-73.7974;41.67,-73.8
The University of Virginia's College at Wise;VA;Virginia;Wise;36.9734;-82.5573;36.97,-82.56
East Orosi;CA;California;Tulare;36.5481;-119.2599;36.55,-119.26
Mettawa;IL;Illinois;Lake;42.2445;-87.9197;42.24,-87.92
Trufant;MI;Michigan;Montcalm;43.3172;-85.3528;43.32,-85.35
Sunfield;MI;Michigan;Eaton;42.7612;-84.9952;42.76,-85
Marion Heights;PA;Pennsylvania;Northumberland;40.8036;-76.4643;40.8,-76.46
Nankin;OH;Ohio;Ashland;40.914;-82.2856;40.91,-82.29
Neotsu;OR;Oregon;Lincoln;44.9944;-123.9783;44.99,-123.98
Pettit;OK;Oklahoma;Cherokee;35.765;-94.9693;35.77,-94.97
Maryland Park;MD;Maryland;Prince George's;38.8889;-76.9077;38.89,-76.91
White Plains;AL;Alabama;Calhoun;33.7603;-85.688;33.76,-85.69
Collins;GA;Georgia;Tattnall;32.1794;-82.1103;32.18,-82.11
Toomsboro;GA;Georgia;Wilkinson;32.8225;-83.0826;32.82,-83.08
Saluda;NC;North Carolina;Polk;35.2375;-82.3469;35.24,-82.35
Hopeland;PA;Pennsylvania;Lancaster;40.2337;-76.2615;40.23,-76.26
Lahoma;OK;Oklahoma;Garfield;36.3874;-98.0908;36.39,-98.09
Stebbins;AK;Alaska;Nome;63.4705;-162.2599;63.47,-162.26
El Duende;NM;New Mexico;Rio Arriba;36.0738;-106.1269;36.07,-106.13
Cobb;CA;California;Lake;38.8356;-122.723;38.84,-122.72
Hawk Run;PA;Pennsylvania;Clearfield;40.9228;-78.2042;40.92,-78.2
Alta;CA;California;Placer;39.2138;-120.8033;39.21,-120.8
Pangburn;AR;Arkansas;White;35.4261;-91.8394;35.43,-91.84
Doyline;LA;Louisiana;Webster;32.525;-93.4118;32.53,-93.41
Lovilia;IA;Iowa;Monroe;41.1349;-92.908;41.13,-92.91
Rome;WI;Wisconsin;Jefferson;42.9823;-88.6389;42.98,-88.64
Goldfield;IA;Iowa;Wright;42.7356;-93.9179;42.74,-93.92
Tranquillity;CA;California;Fresno;36.648;-120.2526;36.65,-120.25
Miracle Valley;AZ;Arizona;Cochise;31.3829;-110.1485;31.38,-110.15
Tivoli;TX;Texas;Refugio;28.4608;-96.8915;28.46,-96.89
Felton;PA;Pennsylvania;York;39.857;-76.5611;39.86,-76.56
Hazleton;IA;Iowa;Buchanan;42.6178;-91.9057;42.62,-91.91
Roper;NC;North Carolina;Washington;35.8786;-76.617;35.88,-76.62
Kirtland;NM;New Mexico;San Juan;36.7502;-108.3588;36.75,-108.36
Newell;PA;Pennsylvania;Fayette;40.0749;-79.8903;40.07,-79.89
Millstone;KY;Kentucky;Letcher;37.1638;-82.7495;37.16,-82.75
Old Fort;NC;North Carolina;McDowell;35.6305;-82.1777;35.63,-82.18
East Vandergrift;PA;Pennsylvania;Westmoreland;40.5973;-79.563;40.6,-79.56
Millville;OH;Ohio;Butler;39.3925;-84.6528;39.39,-84.65
Mora;NM;New Mexico;Mora;35.9634;-105.3312;35.96,-105.33
St. Joseph;LA;Louisiana;Tensas;31.9203;-91.24;31.92,-91.24
Laddonia;MO;Missouri;Audrain;39.243;-91.6431;39.24,-91.64
Ravenna;KY;Kentucky;Estill;37.6871;-83.9502;37.69,-83.95
Sugar City;CO;Colorado;Crowley;38.2328;-103.6633;38.23,-103.66
South Wilmington;IL;Illinois;Grundy;41.1745;-88.2795;41.17,-88.28
Tamms;IL;Illinois;Alexander;37.2416;-89.2713;37.24,-89.27
Cumming;IA;Iowa;Warren;41.4876;-93.7595;41.49,-93.76
Homeworth;OH;Ohio;Columbiana;40.8357;-81.0649;40.84,-81.06
Woods Bay;MT;Montana;Lake;48.0083;-114.0613;48.01,-114.06
Trimble;TN;Tennessee;Dyer;36.202;-89.1879;36.2,-89.19
Meadow View Addition;SD;South Dakota;Minnehaha;43.6233;-96.7023;43.62,-96.7
St. Libory;IL;Illinois;St. Clair;38.3634;-89.7135;38.36,-89.71
Carlisle Barracks;PA;Pennsylvania;Cumberland;40.2101;-77.173;40.21,-77.17
Roxie;MS;Mississippi;Franklin;31.5077;-91.0711;31.51,-91.07
Hermansville;MI;Michigan;Menominee;45.7093;-87.6079;45.71,-87.61
Horseshoe Bend;TX;Texas;Parker;32.5752;-97.8782;32.58,-97.88
Boissevain;VA;Virginia;Tazewell;37.2809;-81.3802;37.28,-81.38
Barnes Lake;MI;Michigan;Lapeer;43.1792;-83.3002;43.18,-83.3
